Id,SalePrice
2735,134228.43453772002
2736,129108.10058352645
2737,114634.40651644646
2738,137863.41470665313
2739,162354.69006881453
2740,138577.9350850785
2741,145287.4560766025
2742,159310.36239960356
2743,152859.25289375152
2744,165766.90485568607
2745,143831.2421727237
2746,128118.5002749188
2747,154691.76678196178
2748,127652.50657467754
2749,135215.79804228168
2750,113688.67214740203
2751,131594.79023747562
2752,205571.87097924293
2753,141356.52405783944
2754,224611.47707659184
2755,133420.01605438546
2756,96322.1694297733
2757,76454.84693668074
2758,95124.62135334888
2759,148470.4718347728
2760,106160.16187490724
2761,141433.52941226453
2762,138870.0913689755
2763,198487.16961258167
2764,176464.5268093545
2765,300805.56783106853
2766,124456.21590710204
2767,88788.76266917185
2768,110215.30981516857
2769,125959.45321274539
2770,151172.3917704747
2771,119943.76309148184
2772,108249.7252520892
2773,167161.41763977017
2774,134507.64485344486
2775,108428.07659762149
2776,138624.63643970145
2777,163455.796333816
2778,110977.73892231533
2779,116336.13283106028
2780,85069.43110974395
2781,104258.05919448589
2782,97411.44339817915
2783,91521.57148687054
2784,125723.1035688896
2785,143852.42778806025
2786,85088.80297964814
2787,130904.04816110968
2788,85648.45154278804
2789,177984.10174616016
2790,101164.74694362057
2791,118829.8291328697
2792,67351.95170908664
2793,135349.85445708627
2794,95747.32643110283
2795,113707.30886419646
2796,97678.0116853796
2797,216462.1924782996
2798,104779.47901598252
2799,127481.61459040391
2800,72599.1409116416
2801,112022.88059474263
2802,130596.52137487264
2803,164992.2781677624
2804,125974.45474647744
2805,103550.25008052296
2806,91914.88643348994
2807,159976.7263282485
2808,154671.49243477438
2809,130297.54533600641
2810,127225.6940984872
2811,163941.48305249473
2812,165828.08654847965
2813,168233.7635458016
2814,157116.32284834725
2815,96488.84010829074
2816,214517.63617760583
2817,145203.87777113204
2818,137622.91361423675
2819,185318.95974197617
2820,132904.4672057003
2821,105564.8757492521
2822,214158.60337534363
2823,327296.3137891407
2824,178096.22898413998
2825,173083.91025613167
2826,136933.58196769585
2827,137394.2558017471
2828,230663.63389630575
2829,240791.97471296162
2830,225105.06993487186
2831,182394.38834679328
2832,242013.9551266342
2833,283883.51951774803
2834,216455.31570870194
2835,216057.95703603333
2836,198908.04693824827
2837,151699.30380827814
2838,144366.2426486439
2839,184086.92330309303
2840,210740.19075668056
2841,209126.92550576263
2842,234461.92678750018
2843,156720.97518543396
2844,161049.091078921
2845,123275.94776951654
2846,211187.41462043137
2847,206407.215376635
2848,224891.4327137552
2849,202671.7149580324
2850,293762.5628318476
2851,227451.74533696868
2852,245741.8514474212
2853,233795.6769485576
2854,147436.17602193131
2855,213298.70313122205
2856,197436.59115841
2857,193145.48115362297
2858,218117.43034863027
2859,109365.70872901686
2860,122942.39466276206
2861,131650.50813146646
2862,208961.82951438718
2863,127869.57049460342
2864,249327.7583762672
2865,146509.78275803875
2866,160685.54329779153
2867,111369.7774003679
2868,107407.74036195516
2869,92927.48584480354
2870,129840.70527835048
2871,83101.34245793178
2872,55706.07654776086
2873,95730.04135223634
2874,138458.03601585448
2875,110250.9283083819
2876,173899.97794775182
2877,135610.92947971894
2878,136676.18448077454
2879,120102.29547863551
2880,98668.52836209988
2881,119630.84115427658
2882,153376.6119516889
2883,174889.87277789108
2884,191342.2066420108
2885,169019.95161941624
2886,217424.40412660255
2887,101432.67403789454
2888,151762.13188588188
2889,68194.71191480369
2890,91873.03387711769
2891,137619.90313717836
2892,64246.922356753814
2893,88152.01901283835
2894,57394.526894305964
2895,310116.41078920854
2896,281647.68631552573
2897,207702.32666144127
2898,161760.09468360213
2899,224414.90758851322
2900,159861.81818144463
2901,205330.95705896744
2902,207351.63531974555
2903,324105.85115676635
2904,353693.9305611019
2905,87941.34660778688
2906,221322.5318685474
2907,117829.84412328276
2908,139401.68514998828
2909,165868.3200564783
2910,90589.71153304153
2911,92943.76076184385
2912,144993.32739108065
2913,88818.83321557776
2914,88210.45074962385
2915,93907.48691615858
2916,87910.37318903695
2917,157458.1485782652
2918,118985.95304977422
2919,239058.2071493927
